Age,Gender,Avg_Daily_Screen_Time_hr,Primary_Device,Exceeded_Recommended_Limit,Educational_to_Recreational_Ratio,Health_Impacts,Urban_or_Rural,Estimated_Recreational_hr,Estimated_Educational_hr,Threshold_Limit_hr
18,Female,4.32,Smartphone,True,0.42,Poor Sleep,Urban,3.042253521126761,1.2777464788732393,6.0
15,Male,4.12,Smartphone,True,0.4,"Poor Sleep, Obesity Risk",Urban,2.942857142857143,1.177142857142857,6.0
17,Female,6.34,Tablet,True,0.47,Eye Strain,Urban,4.312925170068027,2.0270748299319727,6.0
10,Female,2.28,TV,True,0.5,,Urban,1.5199999999999998,0.76,2.0
12,Male,2.85,Tablet,False,0.3,,Rural,2.1923076923076925,0.6576923076923076,4.0
13,Female,4.18,Smartphone,True,0.39,Poor Sleep,Urban,3.007194244604316,1.1728057553956837,4.0
17,Male,4.92,Smartphone,True,0.35,,Urban,3.644444444444444,1.275555555555556,6.0
13,Female,3.07,TV,True,0.4,"Poor Sleep, Eye Strain",Urban,2.192857142857143,0.8771428571428568,4.0
11,Female,3.05,Smartphone,True,0.5,Poor Sleep,Urban,2.033333333333333,1.0166666666666666,4.0
10,Female,13.01,Smartphone,True,0.57,"Poor Sleep, Anxiety",Urban,8.286624203821656,4.723375796178344,2.0
11,Female,4.33,Smartphone,True,0.45,Eye Strain,Rural,2.986206896551724,1.343793103448276,4.0
8,Male,2.64,TV,True,0.6,,Urban,1.65,0.9900000000000002,2.0
11,Male,5.61,Smartphone,True,0.5,"Poor Sleep, Eye Strain, Anxiety",Rural,3.74,1.87,4.0
8,Male,1.52,Smartphone,False,0.6,,Rural,0.95,0.5700000000000001,2.0
8,Female,4.31,Smartphone,True,0.44,"Eye Strain, Anxiety",Urban,2.9930555555555554,1.3169444444444443,2.0
17,Male,4.08,Smartphone,True,0.4,,Rural,2.9142857142857146,1.1657142857142855,6.0
13,Female,4.25,Smartphone,True,0.3,Poor Sleep,Rural,3.269230769230769,0.9807692307692308,4.0
12,Male,4.45,Laptop,True,0.4,Poor Sleep,Urban,3.178571428571429,1.2714285714285714,4.0
18,Male,6.34,Smartphone,True,0.41,Anxiety,Urban,4.49645390070922,1.84354609929078,6.0
11,Female,3.8,Smartphone,True,0.45,,Urban,2.6206896551724137,1.1793103448275861,4.0
18,Female,3.52,Tablet,True,0.36,,Rural,2.588235294117647,0.9317647058823528,6.0
10,Male,7.87,Smartphone,True,0.6,,Rural,4.91875,2.95125,2.0
8,Male,1.15,Tablet,False,0.45,,Urban,0.793103448275862,0.3568965517241379,2.0
13,Female,3.11,TV,True,0.32,,Rural,2.356060606060606,0.7539393939393939,4.0
9,Female,4.15,Tablet,True,0.48,"Poor Sleep, Obesity Risk",Urban,2.8040540540540544,1.345945945945946,2.0
15,Female,3.79,Laptop,True,0.37,Poor Sleep,Rural,2.7664233576642334,1.0235766423357666,6.0
17,Male,4.89,Smartphone,True,0.36,,Urban,3.5955882352941178,1.294411764705882,6.0
12,Female,4.53,TV,True,0.35,,Urban,3.3555555555555556,1.1744444444444446,4.0
14,Female,4.16,TV,True,0.39,,Urban,2.9928057553956835,1.1671942446043166,4.0
17,Male,3.85,TV,True,0.47,Poor Sleep,Urban,2.619047619047619,1.230952380952381,6.0
9,Female,0.78,TV,False,0.51,,Urban,0.5165562913907285,0.2634437086092716,2.0
15,Female,5.05,Smartphone,True,0.48,Poor Sleep,Urban,3.4121621621621623,1.6378378378378375,6.0
9,Male,9.29,Tablet,True,0.59,Poor Sleep,Rural,5.8427672955974845,3.4472327044025146,2.0
11,Female,3.61,TV,True,0.42,Poor Sleep,Rural,2.5422535211267605,1.0677464788732394,4.0
8,Male,2.04,TV,True,0.54,,Urban,1.3246753246753247,0.7153246753246754,2.0
12,Male,5.36,Smartphone,True,0.47,"Poor Sleep, Anxiety, Obesity Risk",Rural,3.646258503401361,1.7137414965986393,4.0
16,Female,4.31,Smartphone,True,0.45,,Rural,2.972413793103448,1.3375862068965514,6.0
8,Male,4.38,Smartphone,True,0.59,Obesity Risk,Urban,2.7547169811320757,1.6252830188679241,2.0
16,Male,5.68,Laptop,True,0.49,"Poor Sleep, Eye Strain",Urban,3.8120805369127515,1.8679194630872482,6.0
18,Female,2.39,Laptop,False,0.43,,Rural,1.6713286713286715,0.7186713286713287,6.0
15,Female,5.08,Smartphone,True,0.48,"Poor Sleep, Eye Strain",Urban,3.4324324324324325,1.6475675675675676,6.0
13,Female,4.52,Smartphone,True,0.33,Poor Sleep,Urban,3.3984962406015033,1.1215037593984962,4.0
14,Female,4.06,Laptop,True,0.35,Poor Sleep,Urban,3.007407407407407,1.0525925925925925,4.0
10,Female,0.0,Smartphone,False,0.43,,Urban,0.0,0.0,2.0
8,Female,0.0,Smartphone,False,0.53,,Urban,0.0,0.0,2.0
12,Male,5.22,Smartphone,True,0.45,,Rural,3.6,1.6199999999999997,4.0
9,Male,5.56,Tablet,True,0.57,Poor Sleep,Urban,3.5414012738853504,2.018598726114649,2.0
12,Female,3.29,TV,True,0.32,Eye Strain,Urban,2.492424242424242,0.7975757575757578,4.0
15,Female,4.74,TV,True,0.46,"Poor Sleep, Eye Strain",Urban,3.2465753424657535,1.4934246575342467,6.0
18,Female,3.9,TV,True,0.32,Poor Sleep,Rural,2.954545454545454,0.9454545454545458,6.0
16,Male,5.14,Smartphone,True,0.34,"Poor Sleep, Eye Strain",Urban,3.835820895522388,1.3041791044776119,6.0
9,Female,0.81,TV,False,0.42,,Urban,0.5704225352112676,0.23957746478873243,2.0
10,Female,3.17,TV,True,0.42,Poor Sleep,Rural,2.232394366197183,0.9376056338028169,2.0
10,Male,5.61,TV,True,0.5,Poor Sleep,Rural,3.74,1.87,2.0
8,Male,7.93,Smartphone,True,0.45,"Poor Sleep, Eye Strain, Obesity Risk",Urban,5.468965517241379,2.4610344827586204,2.0
15,Female,3.26,TV,True,0.45,"Poor Sleep, Anxiety",Rural,2.2482758620689656,1.0117241379310342,6.0
13,Male,4.28,Smartphone,True,0.44,"Poor Sleep, Eye Strain",Rural,2.9722222222222223,1.307777777777778,4.0
15,Male,4.4,Smartphone,True,0.37,"Poor Sleep, Anxiety",Urban,3.2116788321167884,1.188321167883212,6.0
18,Female,3.77,Smartphone,True,0.41,Poor Sleep,Urban,2.673758865248227,1.0962411347517729,6.0
16,Male,4.21,Laptop,True,0.5,Poor Sleep,Urban,2.8066666666666666,1.4033333333333333,6.0
12,Male,3.49,Laptop,True,0.37,Poor Sleep,Urban,2.5474452554744524,0.9425547445255478,4.0
10,Female,1.53,Tablet,False,0.47,,Rural,1.0408163265306123,0.48918367346938774,2.0
12,Female,3.0,Smartphone,False,0.36,,Rural,2.2058823529411766,0.7941176470588234,4.0
12,Female,2.72,Smartphone,False,0.45,,Urban,1.8758620689655174,0.8441379310344828,4.0
12,Male,5.04,Smartphone,True,0.34,Anxiety,Rural,3.761194029850746,1.278805970149254,4.0
10,Female,2.26,TV,True,0.51,,Urban,1.4966887417218542,0.7633112582781456,2.0
18,Male,3.76,Laptop,True,0.31,Obesity Risk,Rural,2.8702290076335877,0.8897709923664121,6.0
17,Male,3.41,TV,True,0.32,"Poor Sleep, Anxiety",Rural,2.5833333333333335,0.8266666666666667,6.0
11,Male,5.23,Smartphone,True,0.44,Eye Strain,Rural,3.631944444444445,1.5980555555555553,4.0
16,Female,5.98,Smartphone,True,0.3,Poor Sleep,Urban,4.6000000000000005,1.38,6.0
17,Male,5.02,Smartphone,True,0.45,Eye Strain,Urban,3.462068965517241,1.5579310344827584,6.0
16,Female,4.42,Laptop,True,0.35,"Poor Sleep, Anxiety",Urban,3.2740740740740737,1.1459259259259262,6.0
9,Male,3.93,TV,True,0.55,"Poor Sleep, Anxiety",Urban,2.535483870967742,1.394516129032258,2.0
15,Male,4.1,Tablet,True,0.38,"Poor Sleep, Eye Strain, Obesity Risk",Urban,2.971014492753623,1.1289855072463766,6.0
15,Female,4.6,Laptop,True,0.33,Poor Sleep,Urban,3.458646616541353,1.1413533834586467,6.0
14,Male,3.09,TV,True,0.36,Poor Sleep,Urban,2.2720588235294117,0.8179411764705882,4.0
15,Female,3.69,Laptop,True,0.46,Poor Sleep,Urban,2.5273972602739727,1.1626027397260272,6.0
10,Male,3.42,Smartphone,True,0.4,Poor Sleep,Urban,2.442857142857143,0.9771428571428569,2.0
13,Female,3.64,Smartphone,True,0.38,Eye Strain,Urban,2.63768115942029,1.00231884057971,4.0
8,Female,0.37,TV,False,0.53,,Urban,0.24183006535947713,0.12816993464052287,2.0
14,Male,5.02,Laptop,True,0.37,,Urban,3.664233576642335,1.3557664233576645,4.0
8,Female,6.02,Smartphone,True,0.6,,Rural,3.7624999999999997,2.2575,2.0
16,Female,3.81,Smartphone,True,0.37,"Poor Sleep, Eye Strain",Rural,2.7810218978102186,1.0289781021897815,6.0
8,Male,0.66,Smartphone,False,0.45,,Urban,0.45517241379310347,0.20482758620689656,2.0
8,Male,6.05,TV,True,0.55,Anxiety,Urban,3.9032258064516125,2.1467741935483873,2.0
14,Male,6.16,Smartphone,True,0.44,Poor Sleep,Urban,4.277777777777778,1.8822222222222225,4.0
9,Female,4.91,Smartphone,True,0.5,"Poor Sleep, Anxiety",Urban,3.2733333333333334,1.6366666666666667,2.0
12,Male,3.55,TV,True,0.36,"Poor Sleep, Obesity Risk",Urban,2.610294117647059,0.939705882352941,4.0
15,Male,6.66,Laptop,True,0.32,,Urban,5.045454545454545,1.6145454545454552,6.0
15,Female,2.9,Smartphone,False,0.38,,Rural,2.101449275362319,0.7985507246376811,6.0
10,Male,3.0,TV,True,0.51,,Urban,1.9867549668874172,1.0132450331125828,2.0
14,Male,5.87,Smartphone,True,0.35,"Poor Sleep, Obesity Risk",Urban,4.348148148148148,1.521851851851852,4.0
10,Male,4.12,Smartphone,True,0.44,Poor Sleep,Rural,2.861111111111111,1.258888888888889,2.0
13,Female,5.04,Tablet,True,0.42,"Poor Sleep, Eye Strain",Urban,3.5492957746478875,1.4907042253521126,4.0
13,Male,3.08,Laptop,True,0.38,Poor Sleep,Urban,2.2318840579710146,0.8481159420289854,4.0
10,Male,6.06,TV,True,0.53,"Poor Sleep, Anxiety",Rural,3.96078431372549,2.0992156862745097,2.0
14,Male,3.73,Smartphone,True,0.43,Anxiety,Rural,2.6083916083916083,1.1216083916083917,4.0
10,Female,0.0,TV,False,0.52,,Urban,0.0,0.0,2.0
15,Male,5.64,Smartphone,True,0.46,Poor Sleep,Urban,3.863013698630137,1.7769863013698628,6.0
17,Female,2.95,Tablet,False,0.49,,Rural,1.9798657718120807,0.9701342281879195,6.0
11,Male,6.12,Smartphone,True,0.4,"Poor Sleep, Eye Strain",Rural,4.371428571428572,1.7485714285714282,4.0
8,Female,6.65,Smartphone,True,0.44,,Urban,4.618055555555556,2.031944444444444,2.0
11,Male,3.94,Laptop,True,0.33,Poor Sleep,Urban,2.962406015037594,0.977593984962406,4.0
14,Female,3.48,Smartphone,True,0.45,"Poor Sleep, Anxiety",Urban,2.4,1.08,4.0
18,Male,5.1,TV,True,0.3,"Poor Sleep, Eye Strain",Urban,3.9230769230769225,1.1769230769230772,6.0
11,Female,4.49,Smartphone,True,0.47,,Urban,3.054421768707483,1.4355782312925172,4.0
13,Male,5.03,Smartphone,True,0.33,"Poor Sleep, Obesity Risk",Urban,3.781954887218045,1.2480451127819552,4.0
16,Male,4.07,TV,True,0.43,"Poor Sleep, Anxiety",Rural,2.8461538461538463,1.223846153846154,6.0
8,Female,6.99,Tablet,True,0.51,"Poor Sleep, Eye Strain",Urban,4.629139072847682,2.360860927152318,2.0
12,Female,4.32,Smartphone,True,0.4,"Poor Sleep, Eye Strain",Urban,3.0857142857142863,1.234285714285714,4.0
18,Male,5.83,Smartphone,True,0.44,Poor Sleep,Rural,4.048611111111112,1.7813888888888885,6.0
14,Male,3.07,Smartphone,True,0.36,"Poor Sleep, Anxiety",Rural,2.2573529411764706,0.8126470588235293,4.0
8,Male,5.74,TV,True,0.44,Poor Sleep,Urban,3.9861111111111116,1.7538888888888886,2.0
11,Female,4.04,Tablet,True,0.36,Poor Sleep,Rural,2.9705882352941178,1.0694117647058823,4.0
13,Male,5.02,Smartphone,True,0.31,"Poor Sleep, Eye Strain, Anxiety",Urban,3.8320610687022896,1.18793893129771,4.0
9,Female,0.0,Smartphone,False,0.44,,Rural,0.0,0.0,2.0
17,Female,3.16,TV,True,0.39,"Poor Sleep, Eye Strain",Urban,2.273381294964029,0.8866187050359713,6.0
12,Female,6.37,Smartphone,True,0.3,"Poor Sleep, Anxiety",Rural,4.9,1.4699999999999998,4.0
18,Female,5.29,TV,True,0.49,Anxiety,Rural,3.5503355704697985,1.7396644295302015,6.0
17,Female,5.6,Smartphone,True,0.47,Anxiety,Urban,3.8095238095238093,1.7904761904761903,6.0
8,Female,0.0,Tablet,False,0.54,,Rural,0.0,0.0,2.0
13,Female,2.79,Laptop,False,0.43,,Rural,1.9510489510489513,0.8389510489510488,4.0
13,Female,3.41,TV,True,0.43,Obesity Risk,Urban,2.384615384615385,1.0253846153846151,4.0
11,Male,4.74,TV,True,0.42,Eye Strain,Rural,3.338028169014085,1.4019718309859153,4.0
15,Female,4.07,Smartphone,True,0.41,Poor Sleep,Rural,2.8865248226950357,1.1834751773049645,6.0
11,Male,1.91,Smartphone,False,0.46,,Urban,1.3082191780821917,0.6017808219178082,4.0
15,Male,5.98,TV,True,0.42,"Poor Sleep, Obesity Risk",Rural,4.211267605633803,1.7687323943661974,6.0
15,Male,5.05,Smartphone,True,0.48,"Poor Sleep, Eye Strain",Rural,3.4121621621621623,1.6378378378378375,6.0
12,Male,5.21,TV,True,0.5,"Poor Sleep, Eye Strain",Rural,3.473333333333333,1.7366666666666668,4.0
11,Female,5.71,TV,True,0.4,Poor Sleep,Urban,4.078571428571429,1.6314285714285708,4.0
9,Female,2.7,Smartphone,True,0.49,,Urban,1.8120805369127517,0.8879194630872485,2.0
18,Female,4.16,TV,True,0.31,Poor Sleep,Rural,3.1755725190839694,0.9844274809160307,6.0
10,Male,5.29,TV,True,0.43,,Urban,3.6993006993006996,1.5906993006993004,2.0
10,Male,6.91,Tablet,True,0.44,,Rural,4.798611111111112,2.1113888888888885,2.0
11,Female,3.84,Tablet,True,0.45,"Poor Sleep, Eye Strain, Anxiety",Rural,2.6482758620689655,1.1917241379310344,4.0
11,Male,5.71,Smartphone,True,0.46,Poor Sleep,Rural,3.910958904109589,1.799041095890411,4.0
17,Female,4.73,Tablet,True,0.4,Poor Sleep,Urban,3.378571428571429,1.3514285714285714,6.0
18,Female,5.85,Laptop,True,0.47,"Eye Strain, Obesity Risk",Rural,3.9795918367346936,1.870408163265306,6.0
18,Female,6.42,Smartphone,True,0.41,"Eye Strain, Anxiety, Obesity Risk",Rural,4.553191489361702,1.8668085106382977,6.0
12,Female,5.86,TV,True,0.47,Poor Sleep,Urban,3.9863945578231297,1.8736054421768706,4.0
11,Male,5.89,Smartphone,True,0.49,Poor Sleep,Urban,3.9530201342281877,1.936979865771812,4.0
18,Male,2.12,TV,False,0.48,,Rural,1.4324324324324325,0.6875675675675677,6.0
17,Female,4.0,Smartphone,True,0.47,Eye Strain,Urban,2.7210884353741496,1.2789115646258504,6.0
15,Female,4.2,Smartphone,True,0.46,Eye Strain,Rural,2.8767123287671237,1.3232876712328765,6.0
13,Male,6.44,Smartphone,True,0.34,"Poor Sleep, Eye Strain",Urban,4.8059701492537314,1.634029850746269,4.0
13,Male,4.75,Smartphone,True,0.38,"Poor Sleep, Anxiety",Urban,3.4420289855072466,1.3079710144927534,4.0
15,Female,4.45,TV,True,0.38,Poor Sleep,Urban,3.224637681159421,1.2253623188405793,6.0
14,Female,3.8,TV,True,0.3,Obesity Risk,Rural,2.923076923076923,0.8769230769230769,4.0
17,Female,5.62,Smartphone,True,0.41,"Poor Sleep, Eye Strain",Rural,3.9858156028368796,1.6341843971631205,6.0
18,Female,3.49,Smartphone,True,0.4,Poor Sleep,Urban,2.4928571428571433,0.9971428571428569,6.0
17,Female,4.57,Smartphone,True,0.49,Obesity Risk,Urban,3.0671140939597317,1.5028859060402686,6.0
15,Male,3.54,Tablet,True,0.3,"Poor Sleep, Anxiety",Rural,2.723076923076923,0.8169230769230769,6.0
9,Female,4.06,Tablet,True,0.51,,Rural,2.688741721854304,1.3712582781456955,2.0
16,Male,6.64,Smartphone,True,0.38,Poor Sleep,Urban,4.811594202898551,1.828405797101449,6.0
8,Male,3.34,Smartphone,True,0.44,Poor Sleep,Urban,2.3194444444444446,1.0205555555555552,2.0
15,Male,4.08,Laptop,True,0.39,"Eye Strain, Anxiety, Obesity Risk",Rural,2.935251798561151,1.144748201438849,6.0
18,Male,6.96,TV,True,0.39,Eye Strain,Rural,5.0071942446043165,1.9528057553956835,6.0
11,Male,4.12,TV,True,0.42,"Poor Sleep, Eye Strain, Anxiety",Urban,2.9014084507042255,1.2185915492957746,4.0
11,Female,3.77,Smartphone,True,0.37,Eye Strain,Urban,2.751824817518248,1.0181751824817522,4.0
12,Female,4.14,Tablet,True,0.43,Poor Sleep,Urban,2.895104895104895,1.2448951048951047,4.0
15,Male,4.61,Laptop,True,0.36,"Poor Sleep, Eye Strain",Rural,3.3897058823529416,1.2202941176470588,6.0
12,Male,3.99,Smartphone,True,0.36,"Eye Strain, Anxiety",Urban,2.933823529411765,1.0561764705882353,4.0
15,Female,3.9,TV,True,0.36,Poor Sleep,Urban,2.8676470588235294,1.0323529411764705,6.0
17,Male,4.66,Laptop,True,0.31,Poor Sleep,Urban,3.5572519083969465,1.1027480916030536,6.0
8,Female,2.22,TV,True,0.53,,Rural,1.450980392156863,0.7690196078431373,2.0
17,Male,4.24,Smartphone,True,0.36,"Poor Sleep, Eye Strain, Anxiety",Urban,3.11764705882353,1.1223529411764703,6.0
16,Female,4.01,TV,True,0.45,,Urban,2.7655172413793103,1.2444827586206895,6.0
13,Female,4.27,Smartphone,True,0.33,Poor Sleep,Urban,3.210526315789473,1.0594736842105266,4.0
10,Female,5.12,Smartphone,True,0.42,"Poor Sleep, Eye Strain, Obesity Risk",Urban,3.6056338028169015,1.5143661971830986,2.0
15,Male,4.49,Smartphone,True,0.32,,Rural,3.4015151515151514,1.0884848484848488,6.0
16,Male,3.97,Smartphone,True,0.33,Poor Sleep,Rural,2.9849624060150375,0.9850375939849627,6.0
13,Female,2.11,Smartphone,False,0.45,,Urban,1.4551724137931035,0.6548275862068964,4.0
18,Male,4.54,Smartphone,True,0.42,"Poor Sleep, Eye Strain",Urban,3.1971830985915495,1.3428169014084506,6.0
14,Male,3.66,TV,True,0.35,"Eye Strain, Anxiety",Urban,2.7111111111111112,0.9488888888888889,4.0
8,Female,0.0,Smartphone,False,0.43,,Urban,0.0,0.0,2.0
12,Female,4.07,Smartphone,True,0.47,Obesity Risk,Urban,2.7687074829931975,1.3012925170068028,4.0
12,Male,3.99,Smartphone,True,0.36,"Poor Sleep, Obesity Risk",Urban,2.933823529411765,1.0561764705882353,4.0
17,Male,4.51,Smartphone,True,0.31,"Poor Sleep, Eye Strain",Urban,3.442748091603053,1.0672519083969467,6.0
11,Male,4.49,Tablet,True,0.44,Poor Sleep,Urban,3.118055555555556,1.3719444444444444,4.0
13,Male,3.99,TV,True,0.49,Poor Sleep,Urban,2.6778523489932886,1.3121476510067116,4.0
14,Male,3.73,Smartphone,True,0.32,"Poor Sleep, Anxiety",Rural,2.8257575757575757,0.9042424242424243,4.0
16,Male,6.2,TV,True,0.4,Poor Sleep,Urban,4.428571428571429,1.7714285714285714,6.0
8,Male,4.56,TV,True,0.58,"Poor Sleep, Anxiety",Urban,2.8860759493670884,1.6739240506329112,2.0
13,Male,4.05,Smartphone,True,0.41,,Urban,2.872340425531915,1.177659574468085,4.0
14,Male,4.97,Smartphone,True,0.4,Obesity Risk,Rural,3.5500000000000003,1.4199999999999995,4.0
10,Female,8.49,Smartphone,True,0.41,"Eye Strain, Anxiety",Rural,6.021276595744681,2.4687234042553188,2.0
15,Male,5.17,Smartphone,True,0.42,Poor Sleep,Urban,3.6408450704225355,1.5291549295774645,6.0
12,Male,4.85,Laptop,True,0.32,,Urban,3.674242424242424,1.1757575757575758,4.0
16,Male,4.53,TV,True,0.35,Anxiety,Rural,3.3555555555555556,1.1744444444444446,6.0
12,Female,4.22,Laptop,True,0.38,Poor Sleep,Urban,3.057971014492754,1.1620289855072459,4.0
16,Male,5.76,TV,True,0.44,"Poor Sleep, Anxiety",Urban,4.0,1.7599999999999998,6.0
17,Male,5.42,TV,True,0.37,,Rural,3.9562043795620436,1.4637956204379563,6.0
11,Female,5.45,Smartphone,True,0.39,,Urban,3.9208633093525176,1.5291366906474826,4.0
16,Female,5.1,Tablet,True,0.32,Anxiety,Rural,3.8636363636363633,1.2363636363636363,6.0
12,Female,2.55,Smartphone,False,0.33,,Urban,1.9172932330827066,0.6327067669172932,4.0
17,Male,4.81,Laptop,True,0.44,,Urban,3.3402777777777777,1.469722222222222,6.0
16,Female,5.93,Laptop,True,0.42,"Poor Sleep, Eye Strain, Anxiety",Urban,4.176056338028169,1.7539436619718307,6.0
10,Female,2.81,Smartphone,True,0.47,,Urban,1.9115646258503403,0.8984353741496598,2.0
11,Female,4.54,Laptop,True,0.43,Obesity Risk,Urban,3.174825174825175,1.365174825174825,4.0
16,Female,2.96,Smartphone,False,0.47,,Urban,2.0136054421768708,0.9463945578231292,6.0
17,Female,3.3,Tablet,True,0.44,Poor Sleep,Urban,2.2916666666666665,1.0083333333333333,6.0
18,Male,4.69,Tablet,True,0.43,"Poor Sleep, Eye Strain",Rural,3.27972027972028,1.4102797202797204,6.0
13,Female,4.61,Tablet,True,0.33,"Poor Sleep, Obesity Risk",Rural,3.4661654135338344,1.1438345864661659,4.0
9,Female,0.99,Tablet,False,0.6,,Urban,0.6187499999999999,0.3712500000000001,2.0
14,Female,6.13,Tablet,True,0.39,"Eye Strain, Obesity Risk",Rural,4.410071942446042,1.7199280575539575,4.0
9,Male,10.17,Smartphone,True,0.6,Poor Sleep,Urban,6.356249999999999,3.8137500000000006,2.0
18,Female,5.63,TV,True,0.42,"Poor Sleep, Eye Strain",Rural,3.9647887323943665,1.6652112676056334,6.0
9,Female,9.79,TV,True,0.43,,Urban,6.846153846153846,2.9438461538461533,2.0
18,Male,2.52,Smartphone,False,0.38,,Rural,1.8260869565217392,0.6939130434782608,6.0
8,Female,2.16,Tablet,True,0.53,,Rural,1.411764705882353,0.7482352941176471,2.0
18,Male,4.59,Laptop,True,0.47,"Poor Sleep, Eye Strain",Urban,3.122448979591837,1.467551020408163,6.0
18,Female,5.71,Smartphone,True,0.37,Eye Strain,Urban,4.167883211678832,1.5421167883211684,6.0
18,Female,3.15,Smartphone,True,0.41,Poor Sleep,Urban,2.2340425531914896,0.9159574468085103,6.0
10,Female,1.07,Smartphone,False,0.51,,Urban,0.7086092715231789,0.3613907284768212,2.0
13,Female,5.67,TV,True,0.43,Obesity Risk,Rural,3.965034965034965,1.704965034965035,4.0
15,Female,2.02,TV,False,0.44,,Urban,1.402777777777778,0.6172222222222221,6.0
16,Female,3.15,Smartphone,True,0.3,Poor Sleep,Urban,2.423076923076923,0.726923076923077,6.0
14,Female,6.22,Tablet,True,0.42,"Poor Sleep, Eye Strain",Urban,4.380281690140845,1.8397183098591547,4.0
11,Female,4.14,Laptop,True,0.45,Poor Sleep,Urban,2.8551724137931034,1.2848275862068963,4.0
13,Male,2.93,TV,False,0.36,,Rural,2.1544117647058827,0.7755882352941175,4.0
12,Male,4.66,TV,True,0.46,Poor Sleep,Rural,3.1917808219178085,1.4682191780821916,4.0
15,Female,3.28,Laptop,True,0.48,Eye Strain,Urban,2.2162162162162162,1.0637837837837836,6.0
8,Female,2.12,TV,True,0.54,,Urban,1.3766233766233766,0.7433766233766235,2.0
8,Male,7.16,Smartphone,True,0.53,"Poor Sleep, Eye Strain",Rural,4.6797385620915035,2.4802614379084966,2.0
18,Female,2.78,Smartphone,False,0.4,,Urban,1.9857142857142858,0.794285714285714,6.0
13,Female,6.47,Smartphone,True,0.45,Poor Sleep,Rural,4.462068965517242,2.007931034482758,4.0
17,Male,3.9,Laptop,True,0.36,"Poor Sleep, Obesity Risk",Urban,2.8676470588235294,1.0323529411764705,6.0
9,Female,4.38,Tablet,True,0.4,Poor Sleep,Rural,3.1285714285714286,1.2514285714285713,2.0
12,Female,5.22,Smartphone,True,0.34,Poor Sleep,Urban,3.895522388059701,1.3244776119402988,4.0
8,Male,4.18,TV,True,0.52,Obesity Risk,Urban,2.75,1.4299999999999997,2.0
14,Female,4.23,Laptop,True,0.49,Eye Strain,Urban,2.8389261744966445,1.391073825503356,4.0
8,Male,2.57,TV,True,0.52,,Rural,1.6907894736842104,0.8792105263157894,2.0
11,Female,2.6,Tablet,False,0.34,,Urban,1.9402985074626866,0.6597014925373135,4.0
16,Male,4.42,TV,True,0.4,Eye Strain,Rural,3.1571428571428575,1.2628571428571425,6.0
8,Female,0.4,Smartphone,False,0.45,,Urban,0.27586206896551724,0.12413793103448278,2.0
11,Female,5.62,Smartphone,True,0.31,Poor Sleep,Rural,4.290076335877862,1.3299236641221377,4.0
13,Female,2.66,Laptop,False,0.3,,Urban,2.046153846153846,0.6138461538461542,4.0
13,Female,3.64,Smartphone,True,0.46,,Urban,2.493150684931507,1.146849315068493,4.0
15,Male,3.75,TV,True,0.49,,Urban,2.5167785234899327,1.2332214765100673,6.0
8,Female,4.31,Smartphone,True,0.46,Poor Sleep,Rural,2.9520547945205475,1.357945205479452,2.0
14,Male,6.69,Smartphone,True,0.49,Poor Sleep,Urban,4.489932885906041,2.20006711409396,4.0
8,Male,0.0,TV,False,0.54,,Urban,0.0,0.0,2.0
14,Male,3.75,Smartphone,True,0.38,"Poor Sleep, Eye Strain",Urban,2.717391304347826,1.0326086956521738,4.0
